player,shot_type,hit_type,hit_court_side,bounce_court_side,bounce_location_long,hit_velocity_x,hit_velocity_y,hit_velocity_z,bounce_y
guest,return,ground_stroke,far,near,no_mans_land,-3.82,-16.315,6.475,1.804
host,serve_plus_one,ground_stroke,near,far,no_mans_land,2.668,18.364,6.347,23.613
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-3.14,-16.382,6.651,1.393
host,in_play,ground_stroke,near,far,no_mans_land,5.421,20.458,4.795,21.455
guest,in_play,ground_stroke,far,near,no_mans_land,-2.782,-13.732,8.209,3.627
host,in_play,volley,near,near,service_box,4.694,4.694,4.694,6.687
host,first_serve,first_serve,near,near,service_box,-7.219,27.377,-3.856,11.273
host,second_serve,second_serve,near,far,service_box,-0.624,18.32,2.345,17.399
guest,none,feed,far,near,service_box,5.588,5.588,5.588,7.357
host,first_serve,first_serve,near,far,service_box,8.189,30.69,-2.13,15.337
guest,return,ground_stroke,far,near,no_mans_land,-2.365,-13.732,6.88,3.893
host,serve_plus_one,ground_stroke,near,near,service_box,-5.559,14.547,4.399,11.648
guest,first_serve,first_serve,near,far,service_box,-4.633,28.511,-0.985,16.464
host,return,ground_stroke,far,near,service_box,5.692,-16.664,4.563,7.028
guest,serve_plus_one,ground_stroke,near,far,service_box,2.613,21.813,3.417,17.444
host,return_plus_one,ground_stroke,far,near,service_box,-5.655,-15.518,7.208,7.076
guest,in_play,volley,near,far,service_box,6.259,6.259,6.259,18.205
host,in_play,ground_stroke,far,near,out,-2.398,-17.068,6.325,-0.053
guest,first_serve,first_serve,near,far,no_mans_land,3.23,32.599,-0.868,19.654
host,none,ground_stroke,far,far,service_box,-3.0,-12.484,5.326,17.873
guest,first_serve,first_serve,near,far,service_box,4.195,23.082,1.599,18.237
host,return,ground_stroke,far,near,service_box,-4.525,-21.206,3.604,6.205
guest,serve_plus_one,ground_stroke,near,far,no_mans_land,2.667,19.868,5.33,21.489
host,return_plus_one,ground_stroke,far,near,out,-3.529,-20.897,5.421,-0.858
guest,first_serve,first_serve,near,far,no_mans_land,-8.023,35.422,-0.839,21.894
host,none,ground_stroke,far,near,out,-0.218,-25.534,4.477,-1.607
guest,first_serve,first_serve,near,far,service_box,-4.611,20.944,1.351,16.562
host,return,ground_stroke,far,far,service_box,1.558,-10.284,4.984,13.276
host,none,feed,far,near,no_mans_land,6.259,6.259,6.259,4.693
guest,first_serve,first_serve,near,near,service_box,5.821,32.861,-3.349,10.943
guest,first_serve,first_serve,near,far,service_box,5.612,23.575,1.197,17.536
host,return,ground_stroke,far,near,out,-4.779,-16.546,7.144,-1.093
guest,first_serve,first_serve,far,near,service_box,4.955,-24.058,-1.543,5.854
host,return,ground_stroke,near,far,service_box,-5.679,22.155,2.738,16.951
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.761,-23.747,3.55,3.788
host,return_plus_one,ground_stroke,near,far,no_mans_land,1.234,18.867,5.357,20.726
guest,in_play,ground_stroke,far,near,no_mans_land,3.342,-23.182,2.65,3.202
host,in_play,ground_stroke,near,far,no_mans_land,-2.171,21.294,4.263,19.405
guest,in_play,ground_stroke,far,near,service_box,-3.975,-24.035,2.669,5.564
host,in_play,ground_stroke,near,far,no_mans_land,1.72,14.827,8.622,22.273
guest,in_play,volley,far,near,no_mans_land,4.694,4.694,4.694,1.109
host,in_play,ground_stroke,near,far,service_box,-0.937,11.058,8.654,17.003
guest,in_play,volley,far,near,service_box,4.694,4.694,4.694,7.0
guest,first_serve,first_serve,far,near,service_box,-6.051,-27.903,-1.598,6.014
host,return,ground_stroke,near,far,no_mans_land,5.363,22.836,4.093,20.295
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,0.22,-21.626,1.39,2.867
host,return_plus_one,ground_stroke,near,far,no_mans_land,-0.574,20.256,4.045,18.371
guest,in_play,ground_stroke,far,near,no_mans_land,-4.6,-22.136,3.657,3.374
host,in_play,ground_stroke,near,far,no_mans_land,2.598,22.197,4.116,19.748
guest,in_play,ground_stroke,far,near,no_mans_land,1.239,-38.113,-0.307,4.644
host,in_play,ground_stroke,near,far,no_mans_land,0.985,21.631,4.187,18.889
guest,in_play,ground_stroke,far,near,no_mans_land,-1.366,-18.764,5.014,2.934
host,in_play,ground_stroke,near,far,service_box,1.274,19.62,4.069,17.469
guest,in_play,volley,far,near,no_mans_land,4.47,4.47,4.47,2.997
host,in_play,ground_stroke,near,far,service_box,6.612,18.034,4.55,17.946
guest,first_serve,first_serve,far,near,service_box,4.436,-28.858,-1.289,5.993
host,return,ground_stroke,near,far,no_mans_land,-2.675,20.806,4.571,21.726
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-1.122,-15.41,6.717,2.243
host,return_plus_one,ground_stroke,near,far,no_mans_land,-0.039,21.306,4.245,19.961
guest,in_play,ground_stroke,far,near,no_mans_land,-1.283,-19.211,5.684,0.709
host,in_play,ground_stroke,near,near,service_box,2.65,21.508,2.01,11.3
guest,first_serve,first_serve,far,far,service_box,-4.827,-27.746,-4.321,18.258
guest,first_serve,first_serve,far,near,service_box,-2.998,-31.92,-1.874,6.776
host,none,ground_stroke,near,far,no_mans_land,3.099,17.055,5.61,19.166
guest,second_serve,second_serve,far,near,service_box,-4.313,-27.098,-1.749,6.052
host,return,ground_stroke,near,far,no_mans_land,3.996,21.385,4.355,20.935
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.308,-26.559,0.724,3.187
host,return_plus_one,ground_stroke,near,far,no_mans_land,-0.727,18.0,6.26,22.067
guest,in_play,ground_stroke,far,near,out,-2.92,-15.945,6.772,-0.549
guest,first_serve,first_serve,far,far,service_box,4.337,-30.849,-4.827,18.288
guest,second_serve,second_serve,far,near,service_box,2.392,-35.005,-3.166,6.372
host,return,ground_stroke,near,far,service_box,-2.679,6.147,12.007,13.508
guest,first_serve,first_serve,far,near,no_mans_land,-5.462,-28.858,0.019,3.263
host,none,ground_stroke,near,near,service_box,5.869,13.891,4.566,10.952
guest,first_serve,first_serve,far,near,service_box,-3.491,-24.773,-0.42,7.012
host,return,ground_stroke,near,far,no_mans_land,2.228,18.307,4.828,18.957
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,3.619,-17.334,5.822,1.092
guest,first_serve,first_serve,far,near,no_mans_land,2.226,-36.122,-1.902,3.254
host,none,ground_stroke,near,far,no_mans_land,-2.752,16.234,6.097,19.863
guest,second_serve,second_serve,far,far,service_box,4.112,-25.17,-4.413,16.4
guest,first_serve,first_serve,far,near,no_mans_land,-6.959,-33.553,-2.759,5.3
host,return,ground_stroke,near,far,service_box,4.792,16.802,5.122,16.962
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-6.593,-26.558,1.795,4.599
host,return_plus_one,ground_stroke,near,far,service_box,5.225,10.51,9.068,17.374
guest,second_serve,second_serve,far,near,service_box,4.105,-29.042,-1.096,6.345
host,return,ground_stroke,near,far,no_mans_land,-2.28,23.501,3.722,21.789
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-1.151,-17.696,5.198,3.259
host,return_plus_one,ground_stroke,near,far,no_mans_land,0.895,20.206,4.228,18.669
guest,in_play,ground_stroke,far,near,no_mans_land,-0.929,-20.565,4.167,2.93
host,in_play,ground_stroke,near,far,service_box,-2.139,19.302,4.071,17.378
guest,in_play,ground_stroke,far,near,no_mans_land,3.541,-24.312,2.563,3.793
host,in_play,ground_stroke,near,far,service_box,-0.108,18.302,5.4,14.521
guest,in_play,volley,far,near,service_box,-0.723,-8.652,3.218,7.445
host,in_play,ground_stroke,near,far,no_mans_land,-2.533,7.789,6.102,19.586
guest,first_serve,first_serve,far,near,service_box,-6.857,-38.587,-3.692,6.91
guest,none,feed,far,near,service_box,5.812,5.812,5.812,5.538
host,none,feed,near,near,service_box,0.22,0.727,4.619,9.029
host,first_serve,first_serve,near,far,service_box,1.447,30.841,-2.317,15.828
host,first_serve,first_serve,near,far,service_box,-7.836,22.255,0.884,18.09
guest,none,feed,far,near,service_box,6.035,6.035,6.035,6.574
host,first_serve,first_serve,near,far,no_mans_land,-3.747,27.96,-0.262,19.662
guest,none,ground_stroke,far,near,service_box,2.514,-17.652,4.019,6.534
host,first_serve,first_serve,near,far,service_box,-4.498,26.02,-0.817,16.716
guest,return,ground_stroke,far,near,no_mans_land,5.446,-20.752,3.468,4.857
host,serve_plus_one,ground_stroke,near,far,service_box,-0.425,20.386,3.392,15.999
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-4.136,-18.631,5.093,4.199
host,in_play,ground_stroke,near,far,no_mans_land,3.341,16.163,5.971,21.04
guest,in_play,ground_stroke,far,near,no_mans_land,0.216,-21.836,3.504,3.872
host,in_play,ground_stroke,near,far,service_box,-0.481,16.914,4.072,15.363
guest,in_play,ground_stroke,far,near,no_mans_land,-3.116,-25.074,3.056,4.456
host,in_play,ground_stroke,near,far,service_box,2.441,22.192,3.608,17.353
guest,in_play,ground_stroke,far,near,no_mans_land,-2.392,-16.591,5.794,3.165
host,in_play,ground_stroke,near,far,service_box,2.494,17.998,3.659,16.281
guest,in_play,volley,far,far,service_box,-2.259,-7.23,4.398,17.946
host,first_serve,first_serve,near,far,service_box,4.353,25.203,0.016,17.068
guest,return,ground_stroke,far,near,out,-0.152,-24.218,4.302,-0.921
guest,none,feed,far,near,service_box,4.47,4.47,4.47,5.838
host,first_serve,first_serve,near,far,no_mans_land,-2.366,25.687,-0.195,18.438
guest,none,ground_stroke,far,near,service_box,2.346,-11.204,6.197,6.425
host,first_serve,first_serve,near,far,service_box,-4.462,24.464,0.124,17.811
host,first_serve,first_serve,near,far,service_box,-6.605,28.632,-0.447,18.258
guest,return,ground_stroke,far,near,no_mans_land,5.014,-17.171,6.4,0.772
host,serve_plus_one,ground_stroke,near,far,service_box,0.037,17.136,3.925,14.037
host,first_serve,first_serve,near,near,service_box,9.869,31.27,-4.248,10.41
host,first_serve,first_serve,near,far,service_box,4.896,27.151,-0.59,17.932
guest,return,ground_stroke,far,near,service_box,-8.388,-24.117,1.956,7.06
guest,none,feed,far,near,service_box,5.812,5.812,5.812,6.654
host,first_serve,first_serve,near,far,no_mans_land,-3.71,34.167,-1.349,20.099
guest,none,ground_stroke,far,near,no_mans_land,2.809,-14.035,6.119,4.346
host,first_serve,first_serve,near,far,service_box,-4.904,26.868,-0.547,17.578
guest,return,ground_stroke,far,near,no_mans_land,5.038,-23.182,3.48,4.872
host,serve_plus_one,ground_stroke,near,far,no_mans_land,1.397,20.897,5.533,23.691
guest,return_plus_one,ground_stroke,far,far,no_mans_land,-4.688,-24.225,2.245,18.308
guest,in_play,ground_stroke,far,near,no_mans_land,-3.421,-17.942,1.15,2.941
host,in_play,ground_stroke,near,far,no_mans_land,1.118,22.074,3.512,19.964
guest,in_play,ground_stroke,far,near,no_mans_land,-0.716,-18.108,5.494,1.07
host,in_play,ground_stroke,near,near,service_box,-1.232,19.574,2.457,5.932
guest,none,feed,far,near,service_box,4.917,4.917,4.917,6.657
guest,none,feed,far,near,no_mans_land,-4.354,-7.986,2.183,5.348
host,first_serve,first_serve,near,far,service_box,8.57,29.067,-1.776,16.248
guest,return,ground_stroke,far,far,service_box,-3.598,-11.272,5.636,15.781
host,none,ground_stroke,near,near,service_box,-6.451,9.552,5.769,8.704
guest,second_serve,second_serve,far,near,no_mans_land,4.422,-22.706,0.471,5.159
host,return,ground_stroke,near,far,service_box,0.91,14.515,5.452,17.212
guest,first_serve,first_serve,far,near,service_box,-4.884,-25.813,-1.17,6.417
host,return,ground_stroke,near,far,no_mans_land,6.713,20.431,4.211,18.95
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-1.794,-20.332,3.206,5.16
host,return_plus_one,ground_stroke,near,near,service_box,4.12,23.86,1.039,11.159
guest,first_serve,first_serve,far,near,service_box,4.11,-27.147,-1.872,7.13
host,return,ground_stroke,near,far,no_mans_land,-6.267,21.963,3.556,19.029
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,6.06,-23.559,3.252,3.585
host,return_plus_one,ground_stroke,near,far,no_mans_land,-1.452,17.89,4.992,19.502
guest,in_play,ground_stroke,far,near,no_mans_land,4.198,-15.554,7.237,0.116
guest,first_serve,first_serve,far,near,service_box,-6.997,-33.65,-5.559,5.702
host,return,ground_stroke,near,far,service_box,0.576,16.004,5.004,15.825
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,5.536,-19.73,4.378,2.838
host,return_plus_one,ground_stroke,near,far,out,-1.469,17.61,6.886,24.474
guest,first_serve,first_serve,far,near,service_box,4.991,-27.295,-2.062,6.909
host,return,ground_stroke,near,far,no_mans_land,-3.054,18.632,5.994,23.143
guest,serve_plus_one,ground_stroke,far,near,service_box,-4.269,-21.874,3.08,5.947
host,return_plus_one,ground_stroke,near,far,out,3.939,13.195,9.983,24.765
guest,first_serve,first_serve,far,near,service_box,-4.823,-26.243,-3.626,6.696
host,return,ground_stroke,near,far,no_mans_land,7.104,26.477,2.459,18.308
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.097,-21.503,4.161,0.921
host,return_plus_one,ground_stroke,near,far,service_box,-5.69,16.495,6.202,16.372
guest,in_play,volley,far,near,service_box,6.035,6.035,6.035,5.996
host,in_play,ground_stroke,near,far,no_mans_land,-3.713,13.482,8.626,23.475
host,first_serve,first_serve,near,near,service_box,4.896,26.881,-0.59,10.998
host,first_serve,first_serve,near,far,service_box,-0.61,24.927,-2.411,12.99
guest,none,feed,far,near,service_box,6.035,6.035,6.035,7.857
host,first_serve,first_serve,near,far,service_box,-6.867,27.832,-0.859,17.399
guest,return,ground_stroke,far,near,no_mans_land,5.105,-20.534,4.369,2.445
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-0.676,15.962,5.818,19.798
guest,return_plus_one,ground_stroke,far,near,no_mans_land,3.038,-20.612,4.154,2.619
host,in_play,ground_stroke,near,far,service_box,-2.602,19.825,3.15,15.564
guest,in_play,ground_stroke,far,near,out,-7.499,-24.317,4.451,-1.079
host,first_serve,first_serve,near,far,no_mans_land,6.372,27.672,-0.285,19.232
guest,none,ground_stroke,far,near,no_mans_land,-1.546,-14.815,8.157,1.369
host,first_serve,first_serve,near,far,service_box,3.394,23.998,-0.376,16.865
guest,return,ground_stroke,far,near,no_mans_land,-3.319,-18.542,4.579,4.203
host,serve_plus_one,ground_stroke,near,far,no_mans_land,3.601,17.73,6.407,23.233
guest,return_plus_one,ground_stroke,far,near,service_box,-2.861,-23.047,2.147,6.354
host,in_play,ground_stroke,near,far,service_box,-0.944,18.393,3.89,14.732
guest,in_play,ground_stroke,far,far,service_box,1.592,-6.745,3.267,13.103
guest,in_play,volley,far,near,service_box,2.008,-10.598,1.906,6.419
host,in_play,volley,near,far,service_box,4.47,4.47,4.47,17.655
host,first_serve,first_serve,near,far,no_mans_land,-5.656,30.228,-0.725,19.114
host,first_serve,first_serve,near,far,service_box,-3.152,31.306,-1.812,17.104
guest,return,ground_stroke,far,near,no_mans_land,-1.105,-16.591,6.709,0.669
host,serve_plus_one,ground_stroke,near,far,no_mans_land,1.306,17.436,5.558,19.227
guest,return_plus_one,ground_stroke,far,near,no_mans_land,2.95,-21.852,4.091,0.072
host,first_serve,first_serve,near,far,no_mans_land,2.906,25.875,-0.028,18.757
guest,none,ground_stroke,far,near,no_mans_land,-4.102,-16.565,5.647,1.779
host,first_serve,first_serve,near,far,no_mans_land,8.506,29.771,-0.65,19.55
guest,none,ground_stroke,far,far,service_box,-2.46,-8.017,7.453,13.779
host,first_serve,first_serve,near,far,service_box,3.375,21.21,0.944,16.425
guest,return,ground_stroke,far,far,service_box,-9.516,-24.17,0.268,12.209
guest,first_serve,first_serve,far,near,service_box,5.869,-29.812,-3.335,5.612
host,return,ground_stroke,near,far,no_mans_land,-1.498,19.82,4.524,19.149
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-3.872,-20.199,3.184,3.874
host,return_plus_one,ground_stroke,near,far,no_mans_land,-0.897,15.182,6.408,20.488
guest,in_play,ground_stroke,far,near,service_box,3.861,-24.867,2.146,5.822
host,in_play,ground_stroke,near,far,no_mans_land,1.882,24.106,3.277,19.373
guest,in_play,ground_stroke,far,near,service_box,2.591,-14.352,4.719,6.689
host,none,feed,near,far,service_box,3.712,4.787,4.397,12.332
guest,first_serve,first_serve,far,near,no_mans_land,-5.005,-31.483,-1.661,5.359
host,return,ground_stroke,near,far,service_box,7.868,19.789,3.335,15.909
guest,first_serve,first_serve,far,near,no_mans_land,3.217,-31.488,-0.88,3.591
host,none,ground_stroke,near,far,service_box,-1.959,11.132,7.517,15.475
guest,second_serve,second_serve,far,near,no_mans_land,4.478,-25.723,-1.468,4.923
host,return,ground_stroke,near,far,no_mans_land,-3.824,20.814,4.143,19.837
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-1.947,-22.78,3.47,3.74
host,return_plus_one,ground_stroke,near,far,no_mans_land,3.086,20.076,4.623,19.578
guest,in_play,ground_stroke,far,near,no_mans_land,2.534,-26.375,1.809,2.492
host,in_play,ground_stroke,near,far,no_mans_land,-2.344,18.103,5.864,21.007
guest,in_play,ground_stroke,far,near,service_box,0.543,-17.246,-1.033,8.222
host,in_play,ground_stroke,near,far,service_box,-0.698,8.772,2.389,15.374
guest,first_serve,first_serve,far,near,no_mans_land,-4.734,-33.186,-2.164,4.834
host,return,ground_stroke,near,far,no_mans_land,3.1,19.247,4.697,19.021
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,0.44,-18.238,4.475,2.428
host,return_plus_one,ground_stroke,near,far,no_mans_land,-2.426,18.746,5.697,21.51
guest,in_play,ground_stroke,far,near,no_mans_land,1.338,-20.724,3.906,4.824
host,in_play,ground_stroke,near,far,service_box,3.187,18.828,3.464,16.33
guest,in_play,ground_stroke,far,near,no_mans_land,-4.278,-17.672,5.659,2.229
host,in_play,ground_stroke,near,far,service_box,-3.224,16.775,2.964,12.084
guest,first_serve,first_serve,far,near,no_mans_land,4.991,-32.878,-2.784,4.527
host,none,ground_stroke,near,far,service_box,-6.135,18.098,3.206,13.944
guest,second_serve,second_serve,far,near,service_box,5.696,-31.592,-1.623,5.805
host,return,ground_stroke,near,far,no_mans_land,-6.16,18.379,4.659,19.244
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.25,-25.809,2.644,3.063
host,return_plus_one,ground_stroke,near,near,service_box,0.727,19.627,1.983,8.943
guest,first_serve,first_serve,far,near,no_mans_land,-2.364,-32.207,-0.792,3.323
host,none,ground_stroke,near,far,service_box,1.153,17.231,4.629,16.538
guest,second_serve,second_serve,far,near,no_mans_land,-5.974,-29.674,-3.254,5.381
host,return,ground_stroke,near,far,service_box,6.966,18.75,4.15,16.439
guest,serve_plus_one,ground_stroke,far,near,service_box,-4.16,-14.099,5.593,6.649
host,return_plus_one,ground_stroke,near,near,service_box,5.267,14.963,2.933,10.66
host,first_serve,first_serve,near,near,service_box,2.906,25.765,-0.028,11.24
host,first_serve,first_serve,near,far,service_box,-5.541,24.716,-0.007,17.778
guest,return,ground_stroke,far,near,no_mans_land,5.233,-20.868,4.374,2.376
host,serve_plus_one,ground_stroke,near,far,no_mans_land,3.124,14.245,6.998,20.141
host,first_serve,first_serve,near,far,service_box,5.781,29.375,-0.944,17.945
guest,none,ground_stroke,far,near,service_box,-7.66,-17.751,3.961,5.625
host,first_serve,first_serve,near,far,no_mans_land,4.44,24.079,0.851,19.045
